id	rank	doi	docType	title	originalTitle	bookTitle	year	date	publisher	journal	conferenceSeries	conferenceInstance	volume	issue	firstPage	lastPage	references	citations	estimatedCitations	createdAt
2564775008	24570	10.5935/2177-6644.20150007		nas trilhas da metafora o engenho como um reino in the tracks of the metaphor the device as a kingdom en las pistas de la metafora el ingenio como un reino	Nas trilhas da metáfora: o engenho como um reino In the tracks of the metaphor: the device as a kingdom En las pistas de la metáfora: el ingenio como un reino		2015	2015-01-01					6	1	83	94	0	0	0	2017-01-06
2564775009	25336			education and evaluation of os education support environment in a technical high school	Education and Evaluation of OS Education Support Environment in a Technical High School		2007	2007-08-15	Information Processing Society of Japan (IPSJ)				48	8	2802	2813	0	0	0	2017-01-06
2564775010	26629		Book	empirical study of aliquot series	Empirical study of aliquot series		1972	1972-01-01									0	1	1	2017-01-06
2564775012	24339	10.1109/SMICND.2016.7783043	Conference	backscattering modulators with flexible impedance loading for radiation pattern measurement of small broadband antennas	Backscattering modulators with flexible impedance loading for radiation pattern measurement of small, broadband antennas		2016	2016-10-01			2623018513				75	78	13	0	0	2017-01-06
2564775022	22724			decoupling access points from internet qos in simulated annealing	Decoupling Access Points from Internet QoS in Simulated Annealing		2015	2015-04-25					24	4			0	0	0	2017-01-06
2564775026	24775			differences in force characteristics during clean performance after the implementation of either a high velocity or high force strength intervention	DIFFERENCES IN FORCE CHARACTERISTICS DURING CLEAN PERFORMANCE AFTER THE IMPLEMENTATION OF EITHER A HIGH-VELOCITY OR HIGH-FORCE STRENGTH INTERVENTION		2013	2013-01-01	Cardiff Metropolitan University								0	0	0	2017-01-06
2564775028	21273			body and affect	Body and affect		2010	2010-01-01	Fordham University Press								0	0	0	2017-01-06
2564775038	21911		Patent	functionalization of metal nanoparticles with oriented proteins	Functionalization of metal nanoparticles with oriented proteins		2007	2007-04-25									0	2	2	2017-01-06
2564775039	24689			outsourcing european migration control and the reach of international refugee law	Outsourcing European Migration Control and the Reach of International Refugee Law		2011	2011-01-01	Brill Academic Publishers								0	0	0	2017-01-06
2564775042	23419	10.1056/nejm-jw.NA31525	Journal	pediatric blunt abdominal trauma interobserver agreement of historical and physical findings	Pediatric Blunt Abdominal Trauma: Interobserver Agreement of Historical and Physical Findings		2013	2013-07-16	Journal Watch	2764501393			2013				1	0	0	2017-01-06
2564775043	25549		Journal	hunters access to blm lands	Hunters' access to BLM lands.		1994	1994-12-01		2764775394			16	6	228	230	0	0	0	2017-01-06
2564775064	28586	10.1080/00144940.1973.11483150	Journal	38 emerson s thoreau last paragraph	38. Emerson’s Thoreau (Last Paragraph)		1973	1973-01-01		140689941			31	5	78	81	0	0	0	2017-01-06
2564775068	25650		Journal	la beaute spirituelle des icones les mysteres de jesus	La beauté spirituelle des icônes : Les mystères de Jésus		2002	2002-01-01	Association Communio	104224476			27	2			0	0	0	2017-01-06
2564775069	22393	10.1109/IROS.2016.7759391	Conference	camera rotation estimation using 3d mesh surfaces representation of spherical images	Camera rotation estimation using 3D mesh surfaces representation of spherical images	IROS	2016	2016-10-01			1143279144	2325572077			2514	2520	21	1	1	2017-01-06
2564775074	24835		Patent	elektromagnetische aktuatorvorrichtung electromagnetic actuator	Elektromagnetische Aktuatorvorrichtung Electromagnetic actuator		2012	2012-08-28									0	0	0	2017-01-06
2564775075	25601		Patent	elektrische verbrauchsmessungsanordnung fur einen tragbaren terminal zur verarbeitung von daten oder signalen	Elektrische Verbrauchsmessungsanordnung für einen tragbaren Terminal zur Verarbeitung von Daten oder Signalen		2004	2004-11-11									0	0	0	2017-01-06
2564775076	21848	10.1111/1758-5899.12209	Journal	providing comprehensive health insurance coverage in rural china a critical appraisal of the new cooperative medical scheme and ways forward	Providing comprehensive health insurance coverage in rural China: a critical appraisal of the New Cooperative Medical Scheme and ways forward		2017	2017-01-03	John Wiley and Sons Ltd	17594912			8		110	116	41	1	1	2017-01-06
2564775080	27129			a contribution to the study of the south nyanzastone structures with special emphasison architecture distribution and the settlement history of the region	A contribution to the study of the South Nyanzastone structures with special emphasison architecture, distribution and the settlement history of the region.		1990	1990-01-01									0	0	0	2017-01-06
2564775082	24293	10.1380/jsssj.37.593	Journal	見たいものを みる ためのイメージング質量分析	見たいものを「みる」ためのイメージング質量分析		2016	2016-01-01	公益社団法人 日本表面科学会	136713164			37	12	593	598	12	0	0	2017-01-06
2564775088	23684			выделение геоэкологических регионов в африке как составляющая территориального планирования устойчивого развития	Выделение геоэкологических регионов в Африке как составляющая территориального планирования устойчивого развития		2015	2015-01-01	Общество с ограниченной ответственностью «Издательский дом ФИНАНСЫ и КРЕДИТ»								0	0	0	2017-01-06
2564775089	24468	10.15826/umj.2016.103.032		evaluating the effectiveness of using real estate assets of the educational institution	Evaluating the Effectiveness of Using Real Estate Assets of the Educational Institution		2016	2016-01-01					104	4	103	110	0	0	0	2017-01-06
2564775095	28037			efficacy of zootechnical methods against varroa disease	Efficacy of zootechnical methods against varroa disease.		1980	1980-01-01						7	19	21	0	0	0	2017-01-06
2564775100	22463			initial structures of function expansion based topology optimization for three dimensional optical waveguide devices	Initial structures of function-expansion-based topology optimization for three dimensional optical waveguide devices		2012	2012-07-19	The Institute of Electronics, Information and Communication Engineers				112	157	209	214	0	0	0	2017-01-06
2564775107	23593			tropospheric atmospheric gravity waves and their relationship with geomagnetic activity	Tropospheric atmospheric gravity waves and their relationship with geomagnetic activity		1998	1998-01-01	NISCAIR-CSIR, India				27	3	110	118	0	3	3	2017-01-06
2564775111	26493		Patent	werkzeug zum gebrauch inbohrlochern	WERKZEUG ZUM GEBRAUCH INBOHRLÖCHERN		1994	1994-06-23									0	0	0	2017-01-06
2564775112	19891	10.1103/PhysRevD.95.062002	Journal	validating gravitational wave detections the advanced ligo hardware injection system	Validating gravitational-wave detections: The Advanced LIGO hardware injection system		2017	2017-03-27	American Physical Society	133490392			95	6	062002		0	6	6	2017-01-06
2564775115	24316			postmodern insanin tanri anlayisi	Postmodern İnsanın Tanrı Anlayışı		2016	2016-11-15					2	3	47	54	0	0	0	2017-01-06
2564775116	26829	10.3138/cbmh.9.1.147	Journal	villerme et le travail des enfants hier et aujourd hui helene braun et michel valentinvillerme et le travail des enfants hier et aujourd hui helene braun et michel valentin paris economica 1989 124 p	Villermé et le travail des enfants (Hier et aujourd'hui) Hélène Braun et Michel ValentinVillermé et le travail des enfants (Hier et aujourd'hui) Hélène Braun et Michel Valentin Paris, Économica, 1989, 124 p.		1992	1992-01-04	University of Toronto Press	2764816710			9	1	147	148	0	0	0	2017-01-06
2564775117	23592			el estatus juridico del embrion en mexico	El estatus jurídico del embrión en México		2006	2006-01-01					28	343	41	44	0	2	2	2017-01-06
2564775122	20719	10.1109/ICCVE.2016.1	Conference	geolocation assisted routing protocols for vehicular networks	Geolocation assisted routing protocols for vehicular networks	ICCVE	2016	2016-09-01			2755916645				1	6	19	3	3	2017-01-06
2564775124	27390			the influence of soil management practices on the mineral composition of apple leaves	The influence of soil management practices on the mineral composition of apple leaves.		1965	1965-01-01	Montpellier								0	0	0	2017-01-06
2564775127	24570			decoracion mural de la capilla real una intervencion durante la reforma de gaudi sobre los muros y la catedra episcopal ceramica bajorrelieves y policromias hierros dorados y grafitos dibujos preparatorios junio noviembre 2010 el conjunto de doce candelabros de la capilla real d	Decoración mural de la capilla Real: una intervención durante la reforma de Gaudí sobre los muros y la cátedra episcopal: cerámica, bajorrelieves y policromías, hierros dorados y grafitos, dibujos preparatorios: junio-noviembre 2010: el conjunto de doce candelabros de la capilla Real: d		2015	2015-01-01	Capítol Catedral de Mallorca						133	168	0	0	0	2017-01-06
2564775128	22574		Patent	vinasse treatment for water reuse fertilizer and biogas production	VINASSE TREATMENT FOR WATER REUSE, FERTILIZER AND BIOGAS PRODUCTION		2012	2012-12-20									5	1	1	2017-01-06
2564775131	26386		Patent	steuersystem fur eine dmd anzeige a control system for a dmd display	Steuersystem für eine DMD-Anzeige A control system for a DMD display		1992	1992-09-02									0	0	0	2017-01-06
2564775137	24670			традиции общинной взаимопомощи в старообрядческой среде по материалам урало поволжья	Традиции общинной взаимопомощи в старообрядческой среде:по материалам Урало-Поволжья		2014	2014-01-01	Федеральное государственное бюджетное образовательное учреждение высшего образования «Удмуртский государственный университет»					2			0	0	0	2017-01-06
2564775149	20315		Patent	organic light emitting diode array substrate and display device	ORGANIC LIGHT EMITTING DIODE ARRAY SUBSTRATE, AND DISPLAY DEVICE		2014	2014-07-30									19	5	5	2017-01-06
2564775152	26364		Patent	extrakte aus haifischknorpel	Extrakte aus haifischknorpel		1996	1996-08-07									0	0	0	2017-01-06
2564775160	24758	10.1515/fjsb-2005-0313		kommunen und die entdeckung des unterschatzten burgers	Kommunen und die Entdeckung des ‚unterschätzten Bürgers‘		2005	2005-01-01					18	3			0	1	1	2017-01-06
2564775191	26003			review of h a borbein et al 2000 einfuhrung in die klassische archaologie	[Review of: H.A. Borbein et al. (2000) Einführung in die Klassische Archäologie]		2001	2001-01-01					76		214	215	0	0	0	2017-01-06
2564775193	20694			review of wootton david the invention of science a new history of the scientific revolution london allen lane 2015	Review of: Wootton, David: The invention of science : a new history of the scientific revolution. [London]: Allen Lane 2015		2015	2015-01-01	Guardian News & Media Ltd.								0	0	0	2017-01-06
2564775197	23303			green marketing strategies for select consumer durables	Green marketing strategies for select consumer durables		2015	2015-01-01	Mysore								0	0	0	2017-01-06
2564775200	23618	10.2150/jieij1980.79.4_149	Journal	morphological control of plant growth in protected cultivation by changing optical radiant environment	Morphological Control of Plant Growth in Protected Cultivation by Changing Optical Radiant Environment		1995	1995-01-01	照明学会	170156043			79	4	149	154	0	1	1	2017-01-06
2564775202	25279	10.22415/clr.2008.10..001	Journal	problems and trends of the procedure for trial supervision in china	Problems and Trends of the Procedure for Trial Supervision in China		2008	2008-01-12		2764543624			10		1	18	0	0	0	2017-01-06
2564775203	21167	10.1093/annonc/mdw653	Journal	treatment outcomes for older patients with relapsed refractory aggressive lymphoma receiving salvage chemotherapy and autologous stem cell transplantation are similar to younger patients a subgroup analysis from the phase iii cctg ly 12 trial	Treatment outcomes for older patients with relapsed/refractory aggressive lymphoma receiving salvage chemotherapy and autologous stem cell transplantation are similar to younger patients: a subgroup analysis from the Phase III CCTG LY.12 Trial		2016	2016-12-19	Oxford University Press	41454044			28	3	622	627	26	4	4	2017-01-06
